	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	symbol
FBgn0086446	353.357426705977	-1.63083542656332	0.167589293901697	-9.7311432526228	2.22082749857063e-22	6.69514172363206e-20	2L	DCTN6-p27
FBgn0027791	425.705037287494	-1.75510606466224	0.180705157685989	-9.71253995811281	2.66609061504544e-22	7.80783680120451e-20	X	O-fut2
FBgn0260932	114.763090787068	-2.22397070568559	0.229128957372531	-9.70619659421626	2.83727309414223e-22	8.07834700415497e-20	2R	cuff
FBgn0030669	360.679572142046	-1.22849602740069	0.127572188999649	-9.62981067451985	5.98396285381977e-22	1.65771943923386e-19	X	CG9240
FBgn0030717	245.667030262311	-1.417514699699	0.147437626819175	-9.61433475484185	6.95575121863188e-22	1.8762223681836e-19	X	Slc25A46a
FBgn0045980	424.705721889949	-2.13666514144997	0.22245637964498	-9.60487240177101	7.62523173957656e-22	2.00406731617076e-19	3R	niki
FBgn0259722	185.943791728463	-1.4999555970997	0.158021903787153	-9.49207395400111	2.264826073197e-21	5.8036168125673e-19	X	CG42376
FBgn0039690	108.548555410163	-1.95350366919806	0.207766684413675	-9.40239131558035	5.33368345832235e-21	1.33342086458059e-18	3R	Gnpnat
FBgn0035608	3282.07862422927	-2.2992621258182	0.24611159714018	-9.3423558765034	9.42140344559017e-21	2.29927107898331e-18	3L	blanks
FBgn0085484	198.929372057159	-1.80905147581294	0.194823520108163	-9.28559074801944	1.6081259000126e-20	3.8333233663091e-18	3L	Pdxk
FBgn0013323	143.797486128041	-2.82437141914338	0.309727422753776	-9.11889361953159	7.58951372347365e-20	1.76801171967284e-17	2L	Ptth
FBgn0031247	223.877991775188	-1.46792283760203	0.161942499413101	-9.06446944391966	1.25212121273412e-19	2.85205387344994e-17	2L	CG11562
FBgn0035955	77.008372211259	-2.70433780189579	0.299188727163094	-9.0389027271793	1.58252302333752e-19	3.52627412808903e-17	3L	CG5194
FBgn0004507	1832.10318148646	-1.11473543161872	0.125297238701445	-8.89672783831155	5.75173173654998e-19	1.25144027547312e-16	2L	GlyP
FBgn0017482	140.37744125266	-2.06543880580863	0.232245820031005	-8.89333037525883	5.93041603863172e-19	1.25144027547312e-16	2R	T3dh
FBgn0035132	134.854835772748	-2.27929088311139	0.256320155085428	-8.89235917617065	5.98249497543247e-19	1.25144027547312e-16	3L	mthl10
FBgn0000808	53.6205642945413	-2.85540085052957	0.322301304986536	-8.85941448685371	8.04357789110197e-19	1.6489334676759e-16	X	gd
FBgn0040466	259.489690603031	-1.3861093806104	0.156858749401247	-8.83667239412139	9.86117662051133e-19	1.94378962231233e-16	3R	Dlip2
FBgn0030968	70.8323224937973	-2.68434569618647	0.303714716449737	-8.83837875083908	9.71175586793634e-19	1.94378962231233e-16	X	CG7322
FBgn0026176	272.760929126706	2.03907052339888	0.230938352897893	8.82950145704223	1.05143316169331e-18	2.03343205799178e-16	2R	SkpB
FBgn0021856	550.105838845562	-1.01819125027137	0.115394736816096	-8.82355017537808	1.10886974407229e-18	2.10479905124833e-16	2L	l(2)k14505
FBgn0025582	5414.46367524209	-0.986541198909994	0.111962880808367	-8.81132382256701	1.236765351491e-18	2.30488088232413e-16	3L	eIF3e
FBgn0266211	59.7804921644231	-3.04788023549573	0.349054863677058	-8.73180852828798	2.50632260716731e-18	4.58746548633302e-16	2L	CR44906
FBgn0035523	49.4725479074625	-3.1153830524721	0.357363270201915	-8.7176923658435	2.83929153714446e-18	5.10574355363696e-16	3L	Ctl1
FBgn0033244	976.852971809916	-0.926560536712745	0.106904611882174	-8.66717085820362	4.42989951435083e-18	7.82870172794758e-16	2R	CG8726
FBgn0033225	619.739284964713	-0.852010233790823	0.0990433390062574	-8.60239812529941	7.8067440187389e-18	1.35625637613684e-15	2R	TTLL12
FBgn0033451	431.89087083869	-1.27028839584848	0.147717630379265	-8.59943659119774	8.01083884076312e-18	1.3685183019637e-15	2R	Marc
FBgn0036826	236.297004567746	-1.39586585234926	0.164496948047114	-8.48566413493257	2.14490136646115e-17	3.6041375420044e-15	3L	arx
FBgn0034035	349.035257177471	-1.13235107508165	0.133704233088537	-8.46907423141807	2.47351014072994e-17	4.08927079717449e-15	2R	CG8207
FBgn0025640	704.597251747232	-1.04380801192463	0.123394453751965	-8.45911611248579	2.69411689811908e-17	4.38328542947946e-15	X	CG13369
FBgn0038735	317.945951736108	-1.50348645377243	0.17789835963176	-8.45137896091093	2.8788217584433e-17	4.55767448619485e-15	3R	CG4662
FBgn0038972	424.721936338319	-1.51478132063203	0.179244606284801	-8.45091716860478	2.89023260100161e-17	4.55767448619485e-15	3R	CG7054
FBgn0014032	42.022938255527	-3.98660050431297	0.472915667576749	-8.42983385333916	3.46156340305654e-17	5.3759128608075e-15	X	Sptr
FBgn0037358	746.68205867482	-1.09234795704159	0.129930188870174	-8.40719132743713	4.19945728478894e-17	6.42454286105771e-15	3R	elm
FBgn0032449	72.8235489859224	-2.23004424015735	0.265460049642929	-8.40067740195554	4.43910360860308e-17	6.69129588061493e-15	2L	CG17036
FBgn0031360	406.661169489687	-1.19681507186237	0.144380501681317	-8.28931232351603	1.13905088238799e-16	1.69206833977926e-14	2L	CG31937
FBgn0013531	141.422405921462	-1.61398414981795	0.195944122968033	-8.2369612590078	1.76639649809002e-16	2.55007945146799e-14	2L	MED20
FBgn0039270	134.186010828451	-1.50568916470807	0.182794445865107	-8.23706189530062	1.76491189422414e-16	2.55007945146799e-14	3R	PQBP1
FBgn0038327	234.735293738998	-1.63478123392669	0.199954125154944	-8.17578148317721	2.93954317902502e-16	4.1847663312509e-14	3R	Trax
FBgn0031059	290.314304543332	-1.60340185864056	0.197998927289295	-8.09803305801674	5.58548930258738e-16	7.8426390892494e-14	X	CG14229
FBgn0038490	66.6675526933911	-2.6759361542356	0.330865955740161	-8.08767450325743	6.08146653687425e-16	8.42365297337311e-14	3R	CG5285
FBgn0265177	175.84377371205	-1.57367470973909	0.19539107986099	-8.05397416739126	8.01481417440391e-16	1.09535793716853e-13	2R	CG44242
FBgn0034221	177.975940107927	2.66924836417233	0.332989193055448	8.01602099959998	1.09225840092392e-15	1.47081886895534e-13	2R	CG10764
FBgn0033905	178.000446871623	-1.87976041301662	0.234541841728299	-8.01460583393133	1.10490783326401e-15	1.47081886895534e-13	2R	CG18324
FBgn0032873	639.638536963257	-0.893866646311876	0.111853832025946	-7.99138152105987	1.3343491553235e-15	1.73167746065483e-13	2L	CG2614
FBgn0038053	393.559015892928	-1.43684164872256	0.179799548553062	-7.99135292766614	1.33465872577299e-15	1.73167746065483e-13	3R	CG18549
FBgn0050499	640.569040831135	-1.08069681299745	0.135264443297593	-7.9895114092905	1.35474589448047e-15	1.7357681773031e-13	2R	Rpe
FBgn0032923	1578.96746356125	-1.20651232685475	0.151094956182826	-7.98512642205519	1.40378364094568e-15	1.77639287897447e-13	2L	CG9248
FBgn0034951	170.206192886783	-1.24734019686228	0.157038632273106	-7.94288754816097	1.97528009793935e-15	2.43935192817811e-13	2R	CG3860
FBgn0030678	267.445305888116	-1.43137835836839	0.180180630413378	-7.94413003819816	1.95558360643427e-15	2.43935192817811e-13	X	CG11679
FBgn0023528	487.851860253027	-0.996464015062245	0.125775601097583	-7.92255418671496	2.32680635157198e-15	2.83925775043009e-13	X	CG2924
FBgn0032787	344.270452502894	-1.11243412416543	0.140861567797437	-7.89735725336483	2.8487896985797e-15	3.43530522475787e-13	2L	CG10195
FBgn0030799	113.736187704472	-2.56654098589556	0.327033874896311	-7.84793620143879	4.22939253889473e-15	5.0408457585664e-13	X	CG4872
FBgn0086856	242.233050951132	-1.67592101693196	0.214639179521096	-7.80808527441861	5.80632976113402e-15	6.84079081053146e-13	2L	CG11555
FBgn0038828	50.3235977975902	5.50619235436428	0.705653388748995	7.80297018643364	6.04668389574364e-15	7.0430124922014e-13	3R	CG17270
FBgn0004087	238.099445726778	-1.44254445123726	0.185294108389426	-7.78516091944765	6.9624532256972e-15	8.01855568128048e-13	3R	Dhfr
FBgn0031483	663.938345881269	-0.88192921331186	0.113669952722432	-7.75868373470183	8.58153525286238e-15	9.77341514909327e-13	2L	CG9641
FBgn0261041	2626.84651407698	-1.05681827576603	0.136592403343417	-7.73702087303498	1.01773355685145e-14	1.1463482371129e-12	2R	stj
FBgn0027521	66.8175352785641	-2.23928595274766	0.291134633285487	-7.69158216415911	1.45326557612106e-14	1.61912740817836e-12	X	CG3679
FBgn0023521	90.589879162467	-1.75092526347145	0.227738152387146	-7.68832646229143	1.49072037470495e-14	1.64299826244363e-12	X	CG3587
FBgn0023531	734.147645771095	-0.849309044304503	0.11056667143227	-7.68142002741544	1.57334687908849e-14	1.71561760751671e-12	X	CG32809
FBgn0041588	451.290614798001	-1.53157149893841	0.199434747637021	-7.67956194737903	1.59633508053274e-14	1.72236153425901e-12	3R	eIF2D
FBgn0030938	30.4540535789363	-2.90168887493519	0.378244203257246	-7.67146951611506	1.70036892856131e-14	1.81549807476599e-12	X	CG15047
FBgn0039525	70.0258636650746	-2.35234047010335	0.306852816668235	-7.66602208721671	1.77412653119313e-14	1.85820214228345e-12	3R	CG5646
FBgn0034046	314.567385365994	-1.36219430874732	0.177696640285665	-7.6658416645214	1.77662253603686e-14	1.85820214228345e-12	2R	tun
FBgn0033883	486.201362709081	-0.860512655021685	0.11244312510777	-7.65287032174655	1.96542090132399e-14	2.03490547864352e-12	2R	CG16935
FBgn0263029	60.2834313094225	-2.29157026376229	0.299499211703366	-7.65133988409939	1.98895859333302e-14	2.03868255816635e-12	2R	CG43324
FBgn0010772	843.759383491329	-0.802458754806172	0.104906654424537	-7.64926456961228	2.02131981662066e-14	2.0513394178576e-12	3R	Xe7
FBgn0037897	791.292662422633	-1.61577949899987	0.212116366832402	-7.61742020726077	2.58795785924927e-14	2.60064392718676e-12	3R	CG5270
FBgn0037270	4586.21671941659	-0.81936860654575	0.108121646160292	-7.57821061409868	3.50353330455531e-14	3.48652586132931e-12	3R	eIF3f1
FBgn0041630	235.320527886852	-1.88257270475592	0.249099878287856	-7.55750150379618	4.10885275399932e-14	4.04959045466279e-12	3L	Hexo1
FBgn0051855	446.509651813944	-0.879475740024016	0.116622009309704	-7.54125010561654	4.65487377082819e-14	4.54404344295133e-12	2L	CG31855
FBgn0030511	149.854818540552	-1.45414709120649	0.193136206961627	-7.52912731425549	5.10805599221731e-14	4.9393937660592e-12	X	CG11158
FBgn0036916	324.715864997199	-1.02512982906785	0.136222034662609	-7.52543325025842	5.25457930963031e-14	5.03359232931875e-12	3L	Mtr3
FBgn0038042	76.7362812484262	-2.08239896671857	0.277823458715958	-7.49540365073197	6.60946412877511e-14	6.27287104814304e-12	3R	Scgbeta
FBgn0062442	650.653592101953	-1.07345502433563	0.143384003787466	-7.48657448516213	7.06944314108447e-14	6.64787084368035e-12	3R	Cisd2
FBgn0037535	263.342378983714	-0.998112462365743	0.133425034361646	-7.48069855961497	7.39285766816638e-14	6.8887991907914e-12	3R	PIG-H
FBgn0035335	336.242494545334	-1.28220351446454	0.171826823481375	-7.4621848235676	8.50993969977625e-14	7.85827765069429e-12	3L	mRpL23
FBgn0037550	187.1141368158	-1.46269303723696	0.196092870836915	-7.45918518605115	8.70591752680598e-14	7.96746916515726e-12	3R	CG9667
FBgn0019830	362.733763898386	-1.06748695337295	0.144052296622854	-7.41041259597378	1.25907080125331e-13	1.14207749671207e-11	2L	colt
FBgn0035727	153.379617552176	-1.66390275453573	0.225058335923546	-7.39320651113749	1.4332960502622e-13	1.28870916799891e-11	3L	CG10063
FBgn0037898	75.5482339396505	-2.0833676705821	0.282427818685503	-7.37663761409435	1.62337081561537e-13	1.44691746609196e-11	3R	Dtd
FBgn0011770	207.540926051318	-1.50598364610483	0.204338732710606	-7.37003516723222	1.70583032170324e-13	1.50730696529812e-11	X	Gip
FBgn0037537	1057.75570344874	-0.682307085816271	0.0926330486740404	-7.36569826409569	1.76222005882647e-13	1.54382526521122e-11	3R	CG2767
FBgn0037581	151.142381541639	-1.57950854176407	0.214607929064329	-7.35997289872086	1.83947570489847e-13	1.5923648881246e-11	3R	CG7352
FBgn0016701	725.087058077362	-0.696320482833972	0.0946176911385451	-7.35930537360478	1.84869679694465e-13	1.5923648881246e-11	2R	Rab4
FBgn0027525	3250.36576900204	-0.799235689307381	0.108888803173528	-7.33992537353631	2.13712982553502e-13	1.82546505931116e-11	2R	LTV1
FBgn0033372	230.819037028004	-1.20821940644924	0.164818696296825	-7.33059679269233	2.29130071163323e-13	1.94097787555708e-11	2R	CG13742
FBgn0035082	375.624072652659	-0.935103284164328	0.127650234524913	-7.32551168154595	2.37988894765189e-13	1.99949686175671e-11	2R	CG2811
FBgn0024236	4423.51818399195	0.97559312417643	0.133312327110054	7.318101373859	2.51503847434663e-13	2.09586539528886e-11	3L	foi
FBgn0038038	158.605641264832	-1.58947649764478	0.217233223940529	-7.31691252752352	2.53741130565924e-13	2.09745692604897e-11	3R	Sccpdh2
FBgn0262820	130.749494594079	1.94886280902839	0.266715094883494	7.30690855678676	2.7335844814344e-13	2.24153927477621e-11	2R	CG43191
FBgn0035496	78.6296532754041	3.41803338099788	0.469726615412032	7.27664404964507	3.42226661087413e-13	2.78398672709999e-11	3L	CG14990
FBgn0011207	1364.14197901981	-0.681221038228971	0.0940236284473481	-7.24521111850565	4.31766120304597e-13	3.48472656151348e-11	2L	pelo
FBgn0025336	400.32916782936	-0.973247614169008	0.134719291420944	-7.22426316159873	5.03826089024563e-13	4.03454485351701e-11	2R	CG4882
FBgn0022023	4192.07687357081	-0.825730916348127	0.114546628344525	-7.20868809743185	5.64934951485726e-13	4.48882422692147e-11	2L	eIF3h
FBgn0050372	1011.14666711301	-0.588488015905594	0.0816676289476181	-7.20589079772418	5.76656048062386e-13	4.5467111481842e-11	2R	Asap
FBgn0032943	271.762008245546	-1.37203270967535	0.190942262064326	-7.185589480516	6.6917831076923e-13	5.23593716441573e-11	2L	Tsp39D
FBgn0034816	92.0790601363891	-2.06844336816415	0.288593892011459	-7.16731512835351	7.64828443197210e-13	5.9390087445238e-11	2R	CG3085
FBgn0032233	215.217210000609	-1.27970911790336	0.17883436498144	-7.15583449543474	8.31654331225253e-13	6.40936608651041e-11	2L	dpr19
FBgn0259982	200.387560818733	-1.44269179256883	0.202034487001095	-7.14081944119277	9.2776154918679e-13	7.09668349191388e-11	2L	Uxt
FBgn0037440	208.463689323266	-1.26496240600139	0.178140609375262	-7.10092106700208	1.23928146920459e-12	9.40935930322001e-11	3R	CRAT
FBgn0037019	384.311734532712	-0.814359714908967	0.115385402498532	-7.05773605044478	1.69237127426902e-12	1.2746109922527e-10	3L	Pex16
FBgn0036942	24.446838296832	-4.59429851200441	0.651044239083251	-7.05681463132789	1.70362639940117e-12	1.2746109922527e-10	3L	CG7328
FBgn0031639	269.162288914773	-1.06835163382795	0.151484253379932	-7.05255899534625	1.75656897063565e-12	1.30469796731996e-10	2L	mRpS2
FBgn0052448	190.691693022461	-1.24124861391083	0.176055042204728	-7.05034401949948	1.78475980891834e-12	1.31609985909446e-10	3L	CG32448
FBgn0028408	55.120123389349	2.33385356351972	0.332232221000687	7.0247658595248	2.14425518799798e-12	1.56990111978424e-10	2R	Drep2
FBgn0010808	828.261880869297	-0.650432346900254	0.0927113219977153	-7.01567330596669	2.28844208817302e-12	1.65186840871644e-10	3R	Chchd3
FBgn0030151	1800.30177672737	-0.732317538368032	0.10437122539467	-7.01646967925157	2.27544254533212e-12	1.65186840871644e-10	X	CG1354
FBgn0031011	175.432016069735	-2.03860920611172	0.290990202704674	-7.00576578580106	2.45638539996967e-12	1.76069582864959e-10	X	CG8034
FBgn0026741	287.625288604419	-1.18958831289218	0.169909279762661	-7.00131455182355	2.53571912630481e-12	1.80493896143224e-10	2R	mRpL18
FBgn0036254	422.881997938056	-1.0245137812291	0.146526078162359	-6.99202349559839	2.70949489176614e-12	1.91533259590365e-10	3L	CG5645
FBgn0053138	1040.41622823913	-0.937728132840013	0.134213318175041	-6.98684858992184	2.81129347342073e-12	1.97368206181935e-10	2R	AGBE
FBgn0259823	122.890528963402	1.82894905074318	0.262033447814529	6.97983049872985	2.95536407463545e-12	2.060713045239e-10	3R	CG42404
FBgn0031461	382.861920470789	-1.71943723447274	0.246443142950063	-6.97701390223361	3.01519882282965e-12	2.08822891445972e-10	2L	daw
FBgn0039674	370.081754013126	-0.91469546793087	0.131201044322271	-6.97170874405611	3.13114281950461e-12	2.1539740872431e-10	3R	CG1907
FBgn0035372	681.289352207978	-0.820066849683871	0.117910343050311	-6.95500350918287	3.52553261046918e-12	2.40911395048727e-10	3L	CG12093
FBgn0051800	377.297549090043	-1.2152515715321	0.174759787097395	-6.95383984906565	3.55475140940298e-12	2.41299350638281e-10	2L	CG31800
FBgn0036909	298.878535638725	-1.05835262332598	0.152593781898503	-6.93575196943432	4.0406599840289e-12	2.72478716028265e-10	3L	Ccdc58
FBgn0034928	57.3685619695779	-2.76262733028884	0.39887357965863	-6.92607249809123	4.32684785113065e-12	2.89870525974439e-10	2R	CG13562
FBgn0264478	32.7281157349378	3.77647344125977	0.545654340979143	6.92099953696534	4.48467955399393e-12	2.98493282002842e-10	3L	CG43886
FBgn0032849	259.503203818827	-1.16868168690569	0.169008846206027	-6.91491429674062	4.68146308804976e-12	3.09580623564581e-10	2L	mRpS18B
FBgn0262467	401.144009807508	-0.821867802548059	0.119300030084771	-6.88908294460668	5.61531931689538e-12	3.68955275629344e-10	2L	Scox
FBgn0039112	761.93478968306	-0.874142166051759	0.127074105456765	-6.87899523596625	6.02761759767235e-12	3.93522804943577e-10	3R	SdhD
FBgn0024846	678.40023485598	-0.672824471153582	0.0978772814866447	-6.87416386043976	6.23545017841589e-12	4.03003363344916e-10	2L	p38b
FBgn0033381	519.373444207488	-1.09365496240379	0.159104900291282	-6.87379810679351	6.25146680700894e-12	4.03003363344916e-10	2R	GstE13
FBgn0028970	239.838111817156	-1.06226173098385	0.154560161569147	-6.87280422198973	6.29519369714273e-12	4.03285846223206e-10	2L	betaggt-II
FBgn0039846	403.170773750336	-0.848462390959033	0.123530893586811	-6.8684226781115	6.49156421641852e-12	4.13282815020434e-10	3R	PNPase
FBgn0052679	62.76167068817	2.5073245906767	0.365394675517176	6.86196258094855	6.79208575147108e-12	4.29746166373942e-10	X	CG32679
FBgn0050342	387.547855969844	-0.840120988405164	0.122529191032694	-6.85649665458903	7.05697325659652e-12	4.43766723190885e-10	2R	Prp38
FBgn0033814	453.492728033166	-1.67691523005936	0.244705204749	-6.85279756014759	7.24195378033373e-12	4.52622111270858e-10	2R	Qsox1
FBgn0032162	90.4186135332262	-1.7167161039819	0.251329450512159	-6.83054095126367	8.45950257440063e-12	5.25514553864282e-10	2L	CG4592
FBgn0014023	396.341788887786	-0.969824833190647	0.14232764846745	-6.81402976606084	9.49020552329009e-12	5.85991606106768e-10	3R	mRpL47
FBgn0010417	815.873951189587	-0.686851484737869	0.100827293471329	-6.81215830645279	9.61452191764527e-12	5.90112872190803e-10	3L	Taf6
FBgn0037778	112.36117527094	-1.25918164182219	0.185015984704028	-6.80579920614167	1.00489790363669e-11	6.121330650953e-10	3R	mtTFB2
FBgn0034058	213.803764638351	-1.09710412511441	0.161236304140927	-6.80432444144529	1.01524508357269e-11	6.121330650953e-10	2R	Pex11
FBgn0031651	264.510779640223	-0.973182286393942	0.143022953395503	-6.80437834130574	1.01486508266702e-11	6.121330650953e-10	2L	mRpL24
FBgn0030605	568.92895349289	-0.862734231355331	0.127044169119001	-6.79082115565034	1.11497075928834e-11	6.68330425889209e-10	X	ND-B18
FBgn0035099	991.385209291954	-0.756511688065795	0.111432358609622	-6.78897671650352	1.12931663549077e-11	6.72993925219793e-10	3L	CG6845
FBgn0010407	131.457711983455	-1.45610492269371	0.214830904386735	-6.77791180393884	1.21925236977122e-11	7.22389409835548e-10	2L	Ror
FBgn0010520	122.632632683001	-1.2142756172797	0.179520414708425	-6.7639973941232	1.34235498855111e-11	7.90755093830393e-10	2L	Bka
FBgn0032000	207.409597586052	-1.00480372829914	0.148643107069497	-6.75984072257955	1.38143522336096e-11	8.09126345111422e-10	2L	CG8372
FBgn0001197	7260.01539650028	-4.1239584859849	0.610356059825436	-6.75664379766193	1.41224813637223e-11	8.22474056694057e-10	3R	His2Av
FBgn0250868	214.419743941913	-1.4525771054846	0.215049413069542	-6.75462018124584	1.43209918263169e-11	8.29322972992926e-10	2R	CG42239
FBgn0032763	121.083413393836	-1.54190133846771	0.228632625704322	-6.74401273098164	1.54071030674311e-11	8.87206777759374e-10	2L	CG17568
FBgn0014931	207.257230497195	-1.27489776497596	0.189201458842481	-6.73830832370786	1.6024126175103e-11	9.17582644105059e-10	3R	CG2678
FBgn0030853	726.307214984075	-0.613730401908641	0.0915201630132613	-6.70595835608063	2.00088783439864e-11	1.13939446125478e-09	X	ND-24
FBgn0267985	157.423337955323	-1.36532839038639	0.203723372420067	-6.70187408625435	2.05763307742011e-11	1.15883181558001e-09	3L	lncRNA:CR46252
FBgn0284435	1618.4144636554	-1.22986934114873	0.1835052782739	-6.7020924559621	2.05455966301116e-11	1.15883181558001e-09	X	tyn
FBgn0039269	588.392567908155	-0.925911005211825	0.138188001246047	-6.70037193434195	2.07889723020184e-11	1.16440965079611e-09	3R	veli
FBgn0035888	69.4847530853719	-2.72404651308943	0.406642583649728	-6.69887174294528	2.10034831232809e-11	1.17003098920451e-09	3L	CG7120
FBgn0010340	162.856253286246	-1.15843584613504	0.173031641685271	-6.69493645701016	2.15765367712997e-11	1.1954567670585e-09	3R	140up
FBgn0030629	199.666093433531	-1.44784992610621	0.216436970645609	-6.68947602522535	2.23971072801106e-11	1.23424919151147e-09	X	CG9123
FBgn0004118	631.102041777981	-0.949411859982926	0.141949983346365	-6.68835485289429	2.25693340504913e-11	1.23708916586918e-09	3R	nAChRbeta2
FBgn0038183	252.339352765301	-1.03394244897408	0.154635814897675	-6.68630646566743	2.28873477615827e-11	1.24784741785225e-09	3R	CG9286
FBgn0004872	306.644858292212	2.97362678402057	0.445136226621541	6.68026236954373	2.38514842527888e-11	1.29353287614331e-09	2L	piwi
FBgn0038268	175.694988086625	-1.18897637422524	0.178062620175913	-6.67729348838412	2.43395224294795e-11	1.3061785596972e-09	3R	CG3631
FBgn0027601	579.512506074784	-0.948901300602001	0.14210152145424	-6.67762942219847	2.42838133519606e-11	1.3061785596972e-09	X	pdgy
FBgn0270927	582.742761885799	-1.30846138272643	0.196061953910149	-6.6737138778392	2.49409657601696e-11	1.33148384917572e-09	3R	betaGlu
FBgn0032703	256.584097412699	-1.00761982950642	0.151008741195228	-6.67259273556715	2.51323135319548e-11	1.33474722125667e-09	2L	CG10343
FBgn0030647	142.498675037113	1.81079117857425	0.272250126136911	6.65120418590229	2.90704647865041e-11	1.52861589415026e-09	X	CG6324
FBgn0020389	184.5501785231	-1.19931227057509	0.180316501839083	-6.65115093928217	2.90809853033464e-11	1.52861589415026e-09	3L	Papss
FBgn0030716	128.36146770545	-1.91325284124027	0.287909430522493	-6.64532883750329	3.02540855369608e-11	1.58216518751963e-09	X	CG9170
