	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	symbol
FBgn0053138	1040.41622823913	-1.51788265926747	0.136624276438103	-11.1099044682234	1.12279569556375e-28	2.95093740500728e-26	2R	AGBE
FBgn0028424	825.192608080186	-2.48401117049677	0.223787689092581	-11.0998562100042	1.2564586574062e-28	3.16584877018944e-26	2R	JhI-26
FBgn0050046	1544.92218770727	3.03121554823949	0.273103245756653	11.0991560713286	1.26633950807578e-28	3.16584877018944e-26	2R	CG30046
FBgn0082585	656.370498723751	-2.43913636547416	0.222632540492295	-10.9558843468284	6.22671730086628e-28	1.51961553175903e-25	2R	sprt
FBgn0043458	4111.31566161362	1.96139898926412	0.179475957235495	10.9284776606067	8.42499337058074e-28	2.00828330345238e-25	3L	CG12084
FBgn0002926	154.315877452841	-3.04584165302366	0.279820648128192	-10.8849781937046	1.3593115627792e-27	3.16657807238336e-25	3L	ndl
FBgn0027611	104.482938986218	3.12846920470587	0.288859167690434	10.8304307241465	2.46990751094535e-27	5.62590044159775e-25	2L	LManII
FBgn0267376	1583.91522260555	1.52627352697058	0.141308400222335	10.8010105879702	3.4043573128285e-27	7.58579618619394e-25	3R	SelR
FBgn0038832	156.690583089641	5.72103657244339	0.531033440861793	10.7734016960569	4.59696444940103e-27	1.00252948098639e-24	3R	CG15695
FBgn0250906	2479.5329629074	-1.15438937507948	0.107301853510445	-10.7583358284404	5.41389923908647e-27	1.15609306667992e-24	2L	Pgk
FBgn0004797	385.165517645665	1.77438889170613	0.16560116751821	10.7148332242948	8.67134014312729e-27	1.81390278504193e-24	2L	mdy
FBgn0001091	2978.21968145518	-1.34470306136884	0.125560348229995	-10.7096155778867	9.17419712388827e-27	1.8807104103971e-24	2R	Gapdh1
FBgn0031002	188.019631258699	4.90994811985555	0.462232755682135	10.6222418456904	2.34852064393504e-26	4.72006600006552e-24	X	CG14196
FBgn0027616	1396.39815446363	-1.26232793258554	0.119066989145592	-10.6018296224993	2.9220681051229e-26	5.75984578413649e-24	3L	Ythdc1
FBgn0031069	1209.39902416709	1.77233663173439	0.167929527973661	10.5540499822781	4.86536311231851e-26	9.40942866061598e-24	X	Pmp70
FBgn0063491	382.010926797606	-2.88387304835401	0.275350640692165	-10.4734568298249	1.14387945226725e-25	2.17125266402579e-23	2R	GstE9
FBgn0033725	275.979197999605	2.82235282982797	0.270049272843235	10.4512513591042	1.44604509554856e-25	2.69490222352232e-23	2R	Cpr49Ac
FBgn0036551	83.5391052322798	3.53236874118849	0.338824075598461	10.4253770483969	1.899046154268e-25	3.47593269307983e-23	3L	CG17029
FBgn0037290	133.095391617205	3.4123774379924	0.327651178718332	10.414665533451	2.12543355225954e-25	3.82205156327374e-23	3R	CG1124
FBgn0039883	207.009215522915	-2.31296653773676	0.222496982467117	-10.3954962089367	2.59930453455115e-25	4.59359853088781e-23	3R	RhoGAP100F
FBgn0053516	328.938537646947	3.65681958411638	0.351914403585702	10.3912188499719	2.7185653645851e-25	4.72293135372834e-23	2L	dpr3
FBgn0033845	1539.99689102028	-1.38812615120637	0.13492045192879	-10.2884783690097	7.94214998863623e-25	1.35678395639202e-22	2R	mars
FBgn0036862	154.928031867515	-2.86487639035242	0.279539963373908	-10.2485396212219	1.20145011836102e-24	2.01883011691811e-22	3L	Gbs-76A
FBgn0031547	176.506428738031	4.89879528996	0.478122913493874	10.2458910704826	1.23481762948016e-24	2.041432371318e-22	2L	Sr-CIV
FBgn0030662	211.608434157888	-2.48745201191773	0.242849294241278	-10.2427804852765	1.27517991806401e-24	2.07469748573906e-22	X	CG9220
FBgn0003074	2312.88965500128	-1.39747959429777	0.136491776564579	-10.2385625674421	1.3320058530224e-24	2.13329062398118e-22	2R	Pgi
FBgn0010246	5412.26261825776	1.42968575841285	0.139907804091976	10.2187706232096	1.6339996448775e-24	2.57669174769144e-22	3L	Myo61F
FBgn0050022	1491.3490388869	-2.84429633288334	0.279174152889605	-10.1882509660845	2.23753462514212e-24	3.47495907692526e-22	2R	CG30022
FBgn0051522	531.974199671028	-1.44464646638009	0.14199682938514	-10.1737938279013	2.59596142216118e-24	3.97143351897792e-22	3R	CG31522
FBgn0038326	1596.52801944716	-0.877331724476076	0.0865576846753336	-10.13580397589	3.83208120973962e-24	5.77629888232811e-22	3R	CG5044
FBgn0029974	517.259336390582	2.42611391245174	0.24065700404206	10.0812104850592	6.68968393748392e-24	9.93757396510293e-22	X	dpr14
FBgn0005671	2841.81238697034	-0.902958319909123	0.0896052666726501	-10.0770674921135	6.97775866080057e-24	1.02174323247437e-21	3R	Vha55
FBgn0029922	557.966066212116	-2.95828731016403	0.294107823979917	-10.0585127934782	8.4261574902623e-24	1.21645231373505e-21	X	CG14431
FBgn0037891	1737.36120981727	-1.02432357777029	0.102017947151064	-10.040621345316	1.01035702930678e-23	1.43835549311035e-21	3R	CG5214
FBgn0034530	117.092190330121	-2.54029842184137	0.253293807304654	-10.0290585422247	1.13594520191699e-23	1.59499155063688e-21	2R	Rcd6
FBgn0032233	215.217210000609	-1.89298736354379	0.189631994446851	-9.9824260619394	1.81962324692128e-23	2.52042409201935e-21	2L	dpr19
FBgn0029801	995.596795684242	-1.81034464539698	0.181393339921982	-9.98021562520219	1.86062000894392e-23	2.54284734555669e-21	X	CG15771
FBgn0031317	1142.10340794291	1.03316405965355	0.103542660246501	9.97814868957328	1.89978221724421e-23	2.56220627983594e-21	2L	Charon
FBgn0035847	150.878933881818	-2.68261327748782	0.269403164529943	-9.95761605907067	2.33596822691229e-23	3.10956809426636e-21	3L	mthl7
FBgn0037754	329.745487022711	-2.61511781249989	0.263052725063879	-9.9414207241717	2.74878407175991e-23	3.61218419686399e-21	3R	CG8500
FBgn0033062	1859.87379729931	-1.01169290582529	0.102065623203031	-9.91218075269873	3.68513305103479e-23	4.78134351558311e-21	2R	Ars2
FBgn0051673	675.870160321917	-1.30261327657817	0.131957953720666	-9.87142676776866	5.53713282968929e-23	7.0944514380394e-21	2L	CG31673
FBgn0025463	1150.84015536489	-0.971507201651202	0.0992951203093487	-9.78403771126438	1.31843424841844e-22	1.66838901806037e-20	X	Bap60
FBgn0033431	467.502931158155	-2.66088911104979	0.272342779017758	-9.77036777199183	1.50903283584547e-22	1.88629104480683e-20	2R	CG1827
FBgn0003997	145.146282505918	3.03057921732585	0.311482209186875	9.7295419383251	2.25606574072029e-22	2.78610528221481e-20	3L	hid
FBgn0033421	477.895708475725	-1.75922731848011	0.180915650484042	-9.72401952939546	2.38188948650115e-22	2.90647229007581e-20	2R	CG1888
FBgn0024556	2554.98729687802	-0.842020616164381	0.0869872954230653	-9.67981142613055	3.67393008152936e-22	4.430327451256e-20	2R	mEFTu1
FBgn0041105	1216.08374779847	2.14811881549196	0.22215004986681	9.66967514425437	4.05663701856556e-22	4.83494528375547e-20	3R	nerfin-2
FBgn0038038	158.605641264832	-2.221087339485	0.229964746131275	-9.6583818904881	4.52961723885885e-22	5.33661801129922e-20	3R	Sccpdh2
FBgn0033717	3974.81212734956	1.60590379924652	0.166473655167139	9.64659421717026	5.08153872190897e-22	5.91883771585988e-20	2R	CG8839
FBgn0027945	446.303739835135	-1.10116193151926	0.115228258784132	-9.55635313020021	1.21979343000751e-21	1.40481827613225e-19	3L	ppl
FBgn0263873	672.657014100605	1.88443014888345	0.197968649449609	9.51883115898668	1.75137782676963e-21	1.9946247471543e-19	2L	sick
FBgn0036622	235.253151696154	-1.77499993396529	0.186795280782171	-9.50238103731958	2.05144989424822e-21	2.31069905670816e-19	3L	Agpat4
FBgn0000053	608.621228045923	-2.25178779241412	0.237131284883225	-9.49595408097674	2.18203929938224e-21	2.43107639333347e-19	2L	Gart
FBgn0032613	109.891248636006	5.71248802524755	0.606317561184907	9.42161070526115	4.44220489940796e-21	4.89597851816468e-19	2L	Nepl9
FBgn0039593	191.849725758162	4.64508879134937	0.495280528184944	9.37870262812923	6.67894611342005e-21	7.28289336835697e-19	3R	Sid
FBgn0037386	53.6146474328516	5.63129292819414	0.600729442222852	9.37409178307778	6.97738687584975e-21	7.52823320815368e-19	3R	CG1208
FBgn0031307	6483.41539835665	-1.91557038219945	0.205034268472944	-9.34268401309815	9.39224247423023e-21	1.00281755584229e-18	2L	MFS3
FBgn0250788	7608.60339836756	-1.26697123960056	0.135637385421889	-9.34087040722398	9.55453878774435e-21	1.00962909870494e-18	X	beta-Spec
FBgn0263077	1555.99979516352	2.43921428564837	0.261325607273279	9.33400408440487	1.01945120868529e-20	1.06626274377799e-18	2R	CG43340
FBgn0031914	81.7302770445186	2.80722271645138	0.300805993867067	9.33233636857635	1.03562419227519e-20	1.07223716876976e-18	2L	CG5973
FBgn0035099	991.385209291954	-1.05900330184015	0.113515475833718	-9.32915352785397	1.06719775970977e-20	1.09387770370252e-18	3L	CG6845
FBgn0030747	587.505108156692	1.82043151400333	0.195469967189912	9.31310083167231	1.24153704751044e-20	1.25997571653287e-18	X	CG4301
FBgn0034618	881.679724559668	-1.55640466103403	0.16752016367605	-9.29084969164549	1.53061477175004e-20	1.53811778533705e-18	2R	CG9485
FBgn0028856	1202.59119039223	1.57985285523335	0.170447264503233	9.26886600285325	1.881354264698e-20	1.87222147700529e-18	2L	CG18063
FBgn0262473	346.161987355777	3.19759536274921	0.345351486554494	9.2589593131653	2.06434375499517e-20	2.03456956622121e-18	3R	Tl
FBgn0013763	6265.89181986648	1.90903447844656	0.207346382898021	9.20698230547617	3.35421966916101e-20	3.27435729608574e-18	2R	Idgf6
FBgn0033872	104.966596744668	-2.8029089219409	0.30490755354325	-9.19265163938719	3.83274619073205e-20	3.70619325047203e-18	2R	CG6329
FBgn0038881	151.738262527739	-2.60649085364645	0.284101440309858	-9.1745077068376	4.53642482061459e-20	4.34564059918687e-18	3R	CG16791
FBgn0031048	1225.29524093817	-0.905184111770954	0.0986926468996472	-9.17174825284972	4.65408860229371e-20	4.4170748308806e-18	X	CG12237
FBgn0034390	820.344177793028	-1.64512955516121	0.179623009978162	-9.15879071039515	5.24821186400251e-20	4.93524510147025e-18	2R	CG15093
FBgn0052280	924.392096549023	-1.59457970506862	0.174541889133487	-9.13579950913166	6.49252421722509e-20	6.0498521115052e-18	3L	CG32280
FBgn0285910	1260.11866016226	-0.8108682731475	0.0889943507264369	-9.11145782320564	8.12823109339783e-20	7.50579898264214e-18	X	VhaAC39-1
FBgn0262559	1638.57269554757	-1.37975090020432	0.152183326112585	-9.06637366555901	1.23043932958561e-19	1.12607170787969e-17	3R	Mdh2
FBgn0039494	838.400950548937	-1.84533818848311	0.203929655092802	-9.04889574615006	1.44421384543732e-19	1.31001698369314e-17	3R	grass
FBgn0014427	82.4051033732732	-2.84272865524464	0.314591011293326	-9.03626789448878	1.62112078593498e-19	1.45758667156435e-17	3R	CG11899
FBgn0035623	289.550367178582	7.34294239527583	0.814062043370563	9.02012623616859	1.87872685593082e-19	1.67451741506877e-17	3L	mthl2
FBgn0032221	192.876854288048	1.64637414709203	0.182661534857364	9.01325037248618	2.00037914261765e-19	1.76757639757163e-17	2L	Schip1
FBgn0032729	685.740723822457	-1.42041505139222	0.157707580695694	-9.00663776038131	2.12470477632827e-19	1.86138666302263e-17	2L	L2HGDH
FBgn0262656	8184.57840501502	1.88807477461357	0.209791907355188	8.99975026880786	2.262316946342e-19	1.96514819491572e-17	X	Myc
FBgn0050410	695.42129964341	-1.03801926896165	0.115626896953911	-8.97731666513032	2.77450461477929e-19	2.389804395083e-17	2R	Rpi
FBgn0052703	559.429053387414	-1.83856447196956	0.204830095866966	-8.97604653353128	2.80670714449353e-19	2.39739568592156e-17	X	Erk7
FBgn0000139	535.657814708965	-1.11217874507449	0.124174736219691	-8.95656217144536	3.34958605570032e-19	2.83745926206019e-17	3R	ash2
FBgn0250786	1534.36614557683	-1.04837548348524	0.11747158386343	-8.92450283724837	4.47705544320964e-19	3.76146051581137e-17	2L	Chd1
FBgn0035761	637.278072353825	-1.22156702565713	0.137470108768807	-8.88605556944398	6.33166978652939e-19	5.27639148877449e-17	3L	RhoGEF4
FBgn0034605	446.674925987388	2.40703306611306	0.271029135358459	8.88108602394186	6.62107242444652e-19	5.47306389924007e-17	2R	Ugt49C1
FBgn0011676	106.682841889407	-3.26518097274303	0.367848728322181	-8.87642316350003	6.90447925932207e-19	5.6616729926441e-17	2L	Nos
FBgn0020445	53.4651061003094	2.76932815627166	0.313510252429116	8.83329375934143	1.01637642132386e-18	8.26814152267424e-17	2L	E23
FBgn0264895	623.328013285388	3.14622496128625	0.356231084712687	8.83197760190914	1.02841041921884e-18	8.30016283227804e-17	2L	RapGAP1
FBgn0085360	34.1578456882915	4.77490364049875	0.540732543248129	8.83043512013603	1.04269295787962e-18	8.34968970177042e-17	X	CG34331
FBgn0085376	172.237997254879	-2.76269124337895	0.312916044721259	-8.82885773990884	1.05750122549325e-18	8.4026260165161e-17	3R	CG34347
FBgn0033079	571.611332594058	-1.45631096892623	0.164997109687982	-8.82628169475326	1.08213265799947e-18	8.53219980345738e-17	2R	Fmo-2
FBgn0042110	61.351192131802	3.89354197498865	0.441598247334619	8.81693258179609	1.17638025177275e-18	9.20450196997759e-17	3R	CG18765
FBgn0031389	3237.85177310112	3.11092891166671	0.353602618428135	8.79781073312093	1.39511076076537e-18	1.08332464377614e-16	2L	CG4259
FBgn0028327	3849.37185812351	-1.07293003432061	0.122000623650898	-8.7944635216847	1.43733056406564e-18	1.10771716403555e-16	X	l(1)G0320
FBgn0026409	4772.06116710608	-1.202736694598	0.136798749236633	-8.79201528749014	1.46900775194178e-18	1.12368130279129e-16	3L	Mpcp2
FBgn0031589	1384.10990461342	-1.45387598093007	0.16551683405295	-8.78385566790729	1.57964362061076e-18	1.19935904527854e-16	2L	Naprt
FBgn0051637	1025.41479637236	2.32818679321826	0.265287339296927	8.77609462776661	1.69249433571081e-18	1.2755931574291e-16	2L	CG31637
FBgn0033627	269.099741898889	-1.26372961453056	0.144114881055358	-8.76890439957502	1.80413138602503e-18	1.34980632896034e-16	2R	CG13204
FBgn0023477	2077.59647764427	-1.03564075637232	0.118608947370656	-8.73155676136234	2.51190907992905e-18	1.86572957023716e-16	2R	Taldo
FBgn0262587	1689.58467319573	2.48912379881058	0.285596292972325	8.7155325893946	2.8939493995231e-18	2.13402743490012e-16	3R	CG43124
FBgn0261573	1442.94851842255	-1.10207607097944	0.126812213270251	-8.69061459112612	3.60484004651977e-18	2.63925789120198e-16	X	CoRest
FBgn0028484	1062.69799496005	-1.69033755560091	0.194747645181272	-8.67963026730074	3.97057460660277e-18	2.88641061827506e-16	3L	Ack
FBgn0259228	2516.29793811915	1.67911119597904	0.193717207947226	8.66784739348748	4.40366400438507e-18	3.17870112992584e-16	X	C3G
FBgn0052088	534.942521371028	-3.08872443001357	0.356419589678897	-8.66597830045267	4.47652221749314e-18	3.20869599505627e-16	3L	sunn
FBgn0033367	70.3934049748822	7.61767016488524	0.879341523663528	8.66292556406112	4.59808657406457e-18	3.27294356834458e-16	2R	PPO2
FBgn0283494	1217.33677596785	-1.18316874005597	0.136667108442675	-8.65730425951203	4.83052058642537e-18	3.41467834557656e-16	2R	Adk2
FBgn0267693	149.303363603165	-2.33398058189878	0.269796661154189	-8.65088756811896	5.11004277344688e-18	3.58753002930346e-16	3R	asRNA:CR46029
FBgn0004885	73.7719078061613	2.88489186006967	0.333808497582525	8.64235596445973	5.50655520222148e-18	3.83960481787552e-16	3R	tok
FBgn0267635	2072.89496095056	1.80038268829009	0.208646592860606	8.62886215205487	6.19653186770663e-18	4.2915170029725e-16	3L	lncRNA:CR45973
FBgn0036486	2266.55078761612	-1.41830417524086	0.164756506555368	-8.60848657751937	7.4031425125844e-18	5.09276582241544e-16	3L	Msh6
FBgn0086370	1274.85598102727	1.86031270815973	0.216545427226243	8.59086581503342	8.63163920905256e-18	5.89828679285258e-16	3R	sra
FBgn0250837	5139.2170606841	-1.28251968738492	0.149373523551563	-8.58599072239328	9.00569367487817e-18	6.11313643493386e-16	2L	dUTPase
FBgn0035515	628.120157272585	-1.1990549040517	0.139701899914728	-8.58295345148193	9.24677809004072e-18	6.2354918041393e-16	3L	CG14997
FBgn0033902	6960.34487009502	-1.10074692185909	0.128349303826657	-8.57618147540329	9.80747644078071e-18	6.570368203791e-16	2R	eIF3m
FBgn0024150	31.2592083049861	4.89257844328833	0.570569956789886	8.57489670647001	9.91757641877891e-18	6.60098430470674e-16	3L	Ac78C
FBgn0038742	1197.04086336961	-0.862195959331037	0.100708603222843	-8.56129398819301	1.11607705259607e-17	7.38050954136109e-16	3R	Arc42
FBgn0004507	1832.10318148646	-1.07581902292818	0.125911027419608	-8.54427959945822	1.2934055190687e-17	8.4983375451629e-16	2L	GlyP
FBgn0027601	579.512506074784	1.16417709762762	0.136311148116377	8.54058610550103	1.33542735980636e-17	8.71855441911794e-16	X	pdgy
FBgn0033033	359.698970514739	2.45804317867831	0.288643070888205	8.51585721810151	1.65362475412346e-17	1.06953516253123e-15	2R	scaf
FBgn0005427	719.535643126247	-1.16665818557871	0.137004470351537	-8.5154753168652	1.65908381309722e-17	1.06953516253123e-15	X	ewg
FBgn0024841	272.156260390551	-2.02622018965747	0.238692392814789	-8.48883437701214	2.08719930161018e-17	1.33711205259402e-15	3R	Pcd
FBgn0012037	3923.29489841564	2.31150560244754	0.272561920905558	8.48066228315316	2.23915679169624e-17	1.42555013135941e-15	2L	Ance
FBgn0085370	2210.43258726538	1.07958915723251	0.128152896796724	8.42422749869602	3.63138095299478e-17	2.2976330103825e-15	2L	Pde11
FBgn0014857	2309.83419594034	-1.21638023187384	0.144498286029846	-8.4179561245633	3.83109201644865e-17	2.40912228028213e-15	2L	His3.3A
FBgn0035084	121.910101439925	-1.93483398053778	0.229979886675271	-8.41305736996795	3.99459465751188e-17	2.49662166094493e-15	2R	CG15861
FBgn0039130	1064.97074464234	-1.11936361691294	0.13361225139363	-8.37770193404814	5.39711155318455e-17	3.35275111637222e-15	3R	CG5854
FBgn0058470	849.227272115647	1.89570013413864	0.226494785865892	8.36972969108918	5.77505549607689e-17	3.56592282137278e-15	3L	CG40470
FBgn0051072	492.731667518321	-1.26265912067334	0.150878122433536	-8.36873564111028	5.8239743346065e-17	3.57459502573153e-15	3R	Lerp
FBgn0263832	1731.51226656487	-1.35782632309588	0.162584264379426	-8.35152361317754	6.73879697556052e-17	4.11146839282711e-15	3L	Rcd5
FBgn0040271	1972.60129141276	2.83187502469291	0.339385980437407	8.34411315707013	7.1750264749726e-17	4.35171724073782e-15	3R	Sulf1
FBgn0030746	253.237277566717	2.44996061345784	0.29511417336668	8.30173822391702	1.02599077101286e-16	6.18612082522462e-15	X	CG9981
FBgn0035767	229.415073527097	-1.7350776820498	0.209202401398388	-8.2937751691753	1.09709728798325e-16	6.57616795428554e-15	3L	Cln7
FBgn0024236	4423.51818399195	1.10258658775612	0.133447207189263	8.26234292181451	1.42840640144781e-16	8.51230559002327e-15	3L	foi
FBgn0029930	69.4757640769285	3.93819524295015	0.478000351164447	8.23889612916893	1.73806749271281e-16	1.02977987285008e-14	X	CG12541
FBgn0030519	257.65063539238	-1.56178111229825	0.190188447537485	-8.21175593218102	2.17977006254154e-16	1.28405995063511e-14	X	CG11151
FBgn0037010	976.254603383883	-1.0303312836327	0.125732140431202	-8.19465317379596	2.51316748391711e-16	1.47199809772288e-14	3L	CG4825
FBgn0031020	3338.48761528164	-0.721005331661749	0.088016959164616	-8.1916637260016	2.57639633822951e-16	1.50045809470753e-14	X	Naa15-16
FBgn0262511	1987.72818423698	-0.721628887305915	0.0881708461638735	-8.18443871985422	2.73575708008114e-16	1.58426610569671e-14	2R	Vha44
FBgn0037536	1180.5152080263	-1.11432266407939	0.136251210267808	-8.17844231907471	2.87536582776318e-16	1.65575841205464e-14	3R	CG2698
FBgn0002031	5521.84544149657	-1.03215969008014	0.126690650248619	-8.14708652970543	3.72796930716955e-16	2.13473102784849e-14	2L	l(2)37Cc
FBgn0031969	1877.94507663599	1.40665466803249	0.172703398382594	8.14491597273784	3.79545384985806e-16	2.14935922436713e-14	2L	pes
FBgn0037852	1773.75437306861	-1.19060239158126	0.146169573756549	-8.14535036932008	3.78185240422093e-16	2.14935922436713e-14	3R	Tpc1
FBgn0040985	1842.57322273959	-1.06680043863969	0.13099969784825	-8.14353358185204	3.83905969706033e-16	2.16210779642134e-14	2L	CG6115
FBgn0263598	2565.42484753764	-0.933914352400279	0.11476642858324	-8.13752213020124	4.03449663919203e-16	2.25975904654198e-14	2L	Vha68-2
FBgn0035936	90.5895981597168	3.96463776464095	0.487632653571327	8.13037793019954	4.27954069108651e-16	2.38398326541504e-14	3L	Tsp66E
FBgn0001316	4463.86591570993	0.746052358451474	0.0919025915910294	8.11785985069322	4.7447626363325e-16	2.62885497418422e-14	3L	klar
FBgn0039633	2071.20959233061	1.30330114981884	0.160601109439413	8.11514412551746	4.85208604941958e-16	2.6738646240081e-14	3R	CG11873
FBgn0265376	44.2600541521255	5.51969931202197	0.682037409105349	8.09295683540636	5.82335057479017e-16	3.19194349687696e-14	3R	lncRNA:CR44317
FBgn0052099	273.38316303196	1.70560240516456	0.211354099126672	8.069880888103	7.03667820888606e-16	3.83648678941926e-14	3L	CG32099
FBgn0264982	64.1472001486937	2.4849396140179	0.308026947464424	8.06727993921666	7.18816063101184e-16	3.89834108295616e-14	3R	lncRNA:CR44133
FBgn0035533	3835.82184291933	1.75104747515937	0.217181829006212	8.06258738666986	7.46963125528029e-16	4.02966949298016e-14	3L	Cip4
FBgn0040212	830.042571547713	0.920787183930198	0.11432147583892	8.05436753832323	7.98908220360945e-16	4.28733469041868e-14	3R	Dhap-at
FBgn0035359	161.552877437553	-2.23403747220936	0.277687228525788	-8.04515743871125	8.61346161841101e-16	4.59833237441213e-14	3L	CG1143
FBgn0036136	803.297409028862	-0.779072277679678	0.096890062436517	-8.040786207462	8.92638791464397e-16	4.74069824482387e-14	3L	Ufd1-like
FBgn0003884	23465.7297733599	-1.03854314041569	0.12918224021695	-8.03936468876491	9.03054442687439e-16	4.77129280285889e-14	3R	alphaTub84B
FBgn0037330	377.578588669642	-0.95549821968678	0.118942843100952	-8.03325525753412	9.49198981231547e-16	4.96392324368538e-14	3R	mRpL44
FBgn0266044	191.255770952835	3.41437578623428	0.425012491728037	8.03358925369921	9.46617346019635e-16	4.96392324368538e-14	2L	lncRNA:CR44809
