	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	symbol
FBgn0261086	113.492800514231	1.8089042028356	0.252165156580477	7.17348989592977	7.31096508603572e-13	1.38772948392345e-10	3R	Syt14
FBgn0031910	145.39015307876	5.77744568862118	0.806051811370833	7.16758601261079	7.63317109607711e-13	1.42254552245073e-10	2L	CG15818
FBgn0034219	455.813839677239	1.29706061879586	0.18105575638116	7.16387396192629	7.84285163022805e-13	1.43552195017567e-10	2R	mthl4
FBgn0032138	6615.10508378789	-0.875853688452719	0.122851642107091	-7.12936085696946	1.00836054871185e-12	1.8132799340871e-10	2L	CG4364
FBgn0025641	501.200030243975	2.02010583118529	0.283806109204595	7.11790819742012	1.09577312415886e-12	1.93649560734971e-10	X	DAAM
FBgn0000108	397.867150434221	-2.57473266015177	0.363068793571525	-7.09158348428681	1.32586055606113e-12	2.2650117832711e-10	X	Appl
FBgn0023531	734.147645771095	-0.788804551230074	0.111223472106265	-7.09206911358092	1.32121495666501e-12	2.2650117832711e-10	X	CG32809
FBgn0039690	108.548555410163	-1.43817719651738	0.203225484329922	-7.07675615220874	1.475678598793e-12	2.47962387502102e-10	3R	Gnpnat
FBgn0050345	72.8220069486834	-1.77601126766922	0.251186277299881	-7.07049480075264	1.54382219735328e-12	2.55228669723728e-10	2R	CG30345
FBgn0039580	1099.65143211109	-0.743961392109036	0.105604881699661	-7.04476327358475	1.8577707393736e-12	3.02256350453642e-10	3R	Gfat2
FBgn0037921	276.394459661946	1.11726101060071	0.158701110908319	7.04003270176317	1.92194719790416e-12	3.07811855914338e-10	3R	CG6808
FBgn0037850	835.730224359549	1.30962113351401	0.18632262753944	7.02878201541461	2.08344170713439e-12	3.28542730740424e-10	3R	CG14695
FBgn0025640	704.597251747232	-0.867890061819579	0.123666283711994	-7.01800066896814	2.25065468253106e-12	3.49533492362778e-10	X	CG13369
FBgn0030040	2231.58963887821	2.43076291693684	0.34669440427971	7.01125511958282	2.36189599685118e-12	3.61334835339172e-10	X	CG15347
FBgn0036551	83.5391052322798	2.41097537678861	0.345568715750309	6.97683345424896	3.01907242592223e-12	4.55080770083866e-10	3L	CG17029
FBgn0037723	347.975169005609	1.4513990014287	0.20847302460341	6.96204702833752	3.35363504429085e-12	4.98184915999727e-10	3R	SpdS
FBgn0033872	104.966596744668	-1.96240957702547	0.28269071711053	-6.94189606607487	3.86871814560572e-12	5.66490871320837e-10	2R	CG6329
FBgn0028473	17761.3871216574	-0.867115457078998	0.12543235992748	-6.91301238038037	4.74468521073942e-12	6.76395209399426e-10	2R	Non1
FBgn0000346	718.166679777188	0.928333676237341	0.134291682206673	6.91281590179688	4.75126390992767e-12	6.76395209399426e-10	X	comt
FBgn0014092	272.719362039977	-0.915643578745078	0.132601350829523	-6.90523567834736	5.01201483579483e-12	7.03741809135575e-10	2L	CG4278
FBgn0027791	425.705037287494	-1.23529028054464	0.17941476291037	-6.88510945535599	5.77431195311942e-12	7.99820236749649e-10	X	O-fut2
FBgn0038832	156.690583089641	3.66777754050901	0.535958341756889	6.84340041893165	7.73350898956513e-12	1.05691289524057e-09	3R	CG15695
FBgn0004635	948.696021836355	2.03096149124052	0.298065225869988	6.81381561808353	9.50435065623077e-12	1.28183676613639e-09	3L	rho
FBgn0051522	531.974199671028	-0.942388505843743	0.138551961660259	-6.8016973166685	1.03393658944076e-11	1.37634416126854e-09	3R	CG31522
FBgn0038243	69.5302366234797	2.96197944988459	0.437023989317101	6.77761295098013	1.22177628109649e-11	1.60553934374859e-09	3R	CG8066
FBgn0030968	70.8323224937973	-1.96368565255393	0.290562942698544	-6.75821092089925	1.39706054726478e-11	1.81264184929924e-09	X	CG7322
FBgn0032520	1559.47782093661	0.731814220679116	0.108815971257095	6.725246415805	1.75295529479944e-11	2.24597397146178e-09	2L	CG10859
FBgn0030700	116.478455522883	-1.28520140204518	0.191177052409243	-6.72257148987741	1.78545086366219e-11	2.2593668336466e-09	X	CG15914
FBgn0023537	2721.89280423977	-0.898801325173428	0.13455491316724	-6.67981052506272	2.39251375889067e-11	2.99064219861334e-09	X	CG17896
FBgn0040336	311.833927238906	1.09393030154517	0.163871334689745	6.67554397855055	2.4631678287951e-11	3.0418638849578e-09	X	Seipin
FBgn0031245	171.430069217974	-1.65638871863853	0.248491768036702	-6.66576897788373	2.63283133301955e-11	3.21268109088695e-09	2L	CG3625
FBgn0029754	33.8094789054054	2.8993585948327	0.435939582473768	6.65082665441872	2.91451383141342e-11	3.51456079670442e-09	X	CG15930
FBgn0038596	28.1574684980802	4.10810711176971	0.622332684988904	6.6011431037773	4.07999473177461e-11	4.86278441868485e-09	3R	CG14312
FBgn0036258	4207.06919674378	-0.871377595615498	0.132047520291166	-6.59896977765357	4.14024694502457e-11	4.87787714787378e-09	3L	eIF3l
FBgn0034139	328.795059382673	2.1974907429844	0.333158507121651	6.59593165418405	4.22593582792483e-11	4.92225479957153e-09	2R	CG4927
FBgn0036330	78.5567293385233	1.85645439785221	0.282936308134297	6.56138623598296	5.33098389929113e-11	6.13961628850945e-09	3L	CG11263
FBgn0029930	69.4757640769285	3.14529255884829	0.480179107800746	6.55024866294984	5.74413556883236e-11	6.54193217561463e-09	X	CG12541
FBgn0033274	274.879384178545	0.85104728440183	0.130837289484991	6.50462332070442	7.78882985510935e-11	8.77313252910669e-09	2R	CG14757
FBgn0033987	176.033222295276	2.03058844322437	0.312642074009847	6.49493018383831	8.30719262348542e-11	9.25529612942669e-09	2R	ckn
FBgn0038038	158.605641264832	-1.41434425036613	0.217958020257415	-6.48906724650807	8.63694126471174e-11	9.51920945841885e-09	3R	Sccpdh2
FBgn0038575	55.6028350671882	1.72416026527382	0.265819343354956	6.48621068547107	8.80220579942354e-11	9.57682671169609e-09	3R	CG7208
FBgn0035082	375.624072652659	-0.833602358875356	0.128544132985672	-6.48495065090424	8.87608329376711e-11	9.57682671169609e-09	2R	CG2811
FBgn0037482	1278.20401348402	1.14605876590016	0.177165109866712	6.46887396035476	9.87359067729138e-11	1.05421150460663e-08	3R	CG10055
FBgn0032724	495.361435781801	-0.910465922321948	0.140843592996097	-6.46437585802841	1.01717761918861e-10	1.07485263883333e-08	2L	CG10428
FBgn0266854	23.0870584611323	3.37592868600324	0.522774331272106	6.4577169995863	1.062942748869e-10	1.11175134448033e-08	2R	CR45315
FBgn0037270	4586.21671941659	-0.695815276384035	0.108197332545244	-6.43098364826204	1.26780800687327e-10	1.31262950206576e-08	3R	eIF3f1
FBgn0027550	474.516683253682	-2.26690709221781	0.352954571241473	-6.42265967612842	1.33913659159195e-10	1.37261500638175e-08	2L	CG6495
FBgn0020910	41593.2694591327	-1.0044263650001	0.157269235533993	-6.38666781579791	1.69539365288071e-10	1.72057276653735e-08	3R	RpL3
FBgn0266418	283.530637034663	1.14822324399874	0.180271636093955	6.36940601903841	1.89761653709814e-10	1.90691857894666e-08	3R	wake
FBgn0029970	93.6361886753138	-1.7921768657127	0.281672133286156	-6.36263461636795	1.98322087878776e-10	1.9735935929684e-08	X	Nek2
FBgn0034035	349.035257177471	-0.849655260108125	0.133660990348145	-6.35679309194879	2.0600917718597e-10	2.03037890976557e-08	2R	CG8207
FBgn0030716	128.36146770545	-1.8357613506746	0.289551190499281	-6.34002349466823	2.29730126402645e-10	2.24260361488296e-08	X	CG9170
FBgn0035298	800.275106964755	-0.824157835658791	0.130445613640388	-6.31801877164551	2.64937839470629e-10	2.56189891940938e-08	3L	SCOT
FBgn0053516	328.938537646947	2.23177059641489	0.35367714069765	6.31019180943554	2.78689854365741e-10	2.65981670100994e-08	2L	dpr3
FBgn0085431	173.089106554874	1.88387036550971	0.298585057513996	6.30932566148727	2.80253857277145e-10	2.65981670100994e-08	3R	CG34402
FBgn0266732	32.9524514550816	3.10083333807421	0.492237407682132	6.29946706544621	2.98670751354866e-10	2.80860110219026e-08	3R	asRNA:CR45205
FBgn0052557	66.2851939880636	2.4650734364508	0.392774238660463	6.27605681283428	3.47267335528443e-10	3.23590017196958e-08	X	Mco4
FBgn0027525	3250.36576900204	-0.683275717222676	0.109001512960484	-6.26849755260168	3.6454835182334e-10	3.36632487044075e-08	2R	LTV1
FBgn0030974	1085.65664420542	-0.629139873966243	0.100681352819588	-6.24882221332095	4.13559332247986e-10	3.78480638887666e-08	X	Flacc
FBgn0027521	66.8175352785641	-1.7906426116099	0.287279749509045	-6.23309723247138	4.57302126720315e-10	4.14809451228604e-08	X	CG3679
FBgn0030362	663.885262586867	1.34610937838579	0.216028483532834	6.23116617018327	4.6297569276511e-10	4.16272004459858e-08	X	regucalcin
FBgn0013323	143.797486128041	-1.87111752791672	0.30063354843709	-6.22391458852195	4.84901125671155e-10	4.31788696949649e-08	2L	Ptth
FBgn0020372	902.063444110759	1.53603041199898	0.246842913358551	6.22270411209993	4.88658427767408e-10	4.31788696949649e-08	2R	TM4SF
FBgn0000326	272.071257466109	-1.17975264853832	0.189709281839211	-6.2187397321878	5.01163795944649e-10	4.39053752857492e-08	2R	clt
FBgn0037000	65.8491469589305	1.90476641619733	0.306659415162724	6.21134171010725	5.25340931714863e-10	4.5633428390486e-08	3L	ZnT77C
FBgn0013679	6736.57610158089	1.49638862919877	0.241117099809888	6.20606597532328	5.43273782874179e-10	4.67945905416835e-08	mitochondrion_genome	ND1
FBgn0025582	5414.46367524209	-0.694591694076305	0.111951371999309	-6.20440537415292	5.49040964982074e-10	4.68972490922188e-08	3L	eIF3e
FBgn0037759	622.326787149572	0.902411311219678	0.145723577862632	6.19262390105702	5.91708027989333e-10	5.01240271643857e-08	3R	CG8526
FBgn0004867	21702.3733510259	-0.617237170975378	0.100045216908304	-6.1695820155111	6.84707533803794e-10	5.70589611503161e-08	2L	RpS2
FBgn0063670	1388.47732414014	1.02595738811621	0.166290207198944	6.1696801356967	6.84282786757901e-10	5.70589611503161e-08	3L	CG40228
FBgn0031821	115.578745701322	1.21270018240847	0.196922367572989	6.15826529690177	7.35460781850909e-10	6.07941372094501e-08	2L	KFase
FBgn0038679	111.465263992155	2.21620351913015	0.359999015238145	6.15613772627709	7.45404062345065e-10	6.11231331122953e-08	3R	CG6040
FBgn0050372	1011.14666711301	-0.504868699949838	0.0822184673260459	-6.14057542507729	8.22230816042288e-10	6.68878243209005e-08	2R	Asap
FBgn0014032	42.022938255527	-2.42054323164369	0.394422519809085	-6.13692958712226	8.41316525641495e-10	6.79015306127978e-08	X	Sptr
FBgn0032787	344.270452502894	-0.864372546033769	0.141081776934653	-6.12674836406502	8.9693153343796e-10	7.13133012484236e-08	2L	CG10195
FBgn0036134	1580.93487642707	-0.598727769282251	0.0977251975850658	-6.12664680223422	8.97503986443575e-10	7.13133012484236e-08	3L	FoxK
FBgn0034258	8373.29517807795	-0.845322765983149	0.138073370379048	-6.12227226482931	9.22502142992173e-10	7.27357458897675e-08	2R	eIF3c
FBgn0038917	75.3049455857217	-1.46963658985505	0.240096135823464	-6.12103391341388	9.29701124325143e-10	7.27437902620818e-08	3R	CG6678
FBgn0261387	2651.28082327814	1.06651003861004	0.174466037674383	6.11299512974857	9.7778356241583e-10	7.59263751118353e-08	2R	CG17528
FBgn0250906	2479.5329629074	-0.649253315700186	0.106329966499346	-6.1060238903036	1.02143725389762e-09	7.87197883642906e-08	2L	Pgk
FBgn0031389	3237.85177310112	2.15795950164994	0.353717293101672	6.10080293990507	1.05536955696039e-09	8.07278952152537e-08	2L	CG4259
FBgn0027080	1201.33420240752	-0.637503505491848	0.104532273554238	-6.09862852701724	1.0698236017849e-09	8.12273475429279e-08	3L	TyrRS
FBgn0033928	2144.37324555115	1.03184667541339	0.171479268869198	6.017326072229	1.77321671650843e-09	1.33643171648613e-07	2R	Arc2
FBgn0031313	824.734642544797	-1.68796632252638	0.281594034502486	-5.99432557407916	2.04331646859454e-09	1.52875867175869e-07	2L	CG5080
FBgn0053654	95.8024688660024	1.65693303971176	0.276696266324396	5.98827393561278	2.12079651303085e-09	1.55272601846901e-07	3R	CG33654
FBgn0034951	170.206192886783	-0.938815883450166	0.156734283634095	-5.98985660113703	2.10026138062267e-09	1.55272601846901e-07	2R	CG3860
FBgn0035770	1746.76530932491	0.643662466373691	0.1074738626881	5.9890139823267	2.11117015390229e-09	1.55272601846901e-07	3L	pst
FBgn0031184	370.709168805673	-1.26841169647187	0.211880589972229	-5.9864459346565	2.14475835952755e-09	1.55913285001116e-07	X	CG14615
FBgn0051272	356.555408744603	2.59763918312969	0.436827983907356	5.94659517894028	2.73777371223300e-09	1.97620989791466e-07	3R	CG31272
FBgn0004359	53.4162366764444	1.66631863473473	0.280465980327964	5.94125046034537	2.82856061180384e-09	2.02746477419506e-07	3R	T48
FBgn0037536	1180.5152080263	-0.799795695246923	0.135116055945422	-5.91932387051018	3.23267822596021e-09	2.21500166006694e-07	3R	CG2698
FBgn0037721	36.9758465459125	3.16323163717428	0.534164900182744	5.92182608047085	3.18386244341196e-09	2.21500166006694e-07	3R	CG9427
FBgn0037897	791.292662422633	-1.2545019151484	0.211860638252449	-5.92135436528592	3.19300993335965e-09	2.21500166006694e-07	3R	CG5270
FBgn0038330	225.509349894863	-1.17912605464027	0.199214477043104	-5.91887734336264	3.2414658440004e-09	2.21500166006694e-07	3R	CG14868
FBgn0040602	1630.60233436372	0.944520329672931	0.159437181113948	5.92409074893196	3.14030014984725e-09	2.21500166006694e-07	3R	CG14545
FBgn0266253	26.4960105015957	4.84667647225979	0.818684344228762	5.92007958430618	3.21785865791866e-09	2.21500166006694e-07	3R	lncRNA:CR44948
FBgn0266347	132.876737549936	1.21235771948249	0.20475633926828	5.92097770362075	3.2003325164545e-09	2.21500166006694e-07	3L	nAChRalpha4
FBgn0033381	519.373444207488	-0.943523768412586	0.159480590606004	-5.91622945981907	3.29405584201154e-09	2.23603128348466e-07	2R	GstE13
FBgn0033902	6960.34487009502	-0.757820008971254	0.128130761164415	-5.9144268096467	3.33033282693076e-09	2.24578364973949e-07	2R	eIF3m
FBgn0263873	672.657014100605	1.17372568315376	0.198640719306677	5.90878691564579	3.44636144840729e-09	2.30883691805063e-07	2L	sick
FBgn0264975	1182.58566379892	2.15160807188234	0.364316731849373	5.90587223639216	3.50785761884503e-09	2.33477536319231e-07	X	Nrg
FBgn0266873	36.5262449231548	2.82363884698867	0.478916763123973	5.89588643456554	3.72675232028097e-09	2.46446524405677e-07	2L	lncRNA:CR45334
FBgn0037345	815.736104095636	1.71953400936458	0.291927862261737	5.89027027445184	3.85564508026914e-09	2.53335654312556e-07	3R	rev7
FBgn0051472	235.407719706752	1.31256428162903	0.223182687358287	5.88112051685217	4.07498311397245e-09	2.66041891198838e-07	3R	sgll
FBgn0028970	239.838111817156	-0.912621511821265	0.155607726875038	-5.86488556930179	4.49442545681427e-09	2.91568740078141e-07	2L	betaggt-II
FBgn0050499	640.569040831135	-0.790789489399964	0.135214544339591	-5.84840553405185	4.96307366217741e-09	3.19500113392706e-07	2R	Rpe
FBgn0264617	91.6926335799305	1.89342697589819	0.323795863024229	5.84759471048742	4.98731884320322e-09	3.19500113392706e-07	4	asRNA:CR43957
FBgn0040334	288.053419587683	-1.05577235799369	0.18069084050553	-5.84297662814503	5.12762140138166e-09	3.26447946361255e-07	X	Tsp3A
FBgn0052268	24.9796454387766	4.43246788650928	0.760495615541609	5.82839374208959	5.59634123715122e-09	3.5408949185679e-07	3L	Drsl6
FBgn0040060	17.3097598919443	3.42271383517713	0.588318370632892	5.81779187261328	5.96300821872992e-09	3.74974443202342e-07	3L	yip7
FBgn0263967	114.042973866692	-1.43839151940687	0.248024554592226	-5.79939160367294	6.65559433530882e-09	4.15974645956801e-07	2R	asRNA:CR43723
FBgn0039622	133.220946310167	1.1359476540958	0.195953506761255	5.7970264113712	6.75010640710062e-09	4.16798738992659e-07	3R	eIF4E6
FBgn0035083	1878.16412659397	-0.999769501923862	0.17243400453524	-5.7979834349874	6.71170796643272e-09	4.16798738992659e-07	2R	Tina-1
FBgn0034988	424.935994603691	-1.18630041810571	0.204967864739874	-5.7877385784901	7.13403218605375e-09	4.35260892303875e-07	2R	cN-IIIB
FBgn0031318	2221.04938832972	-0.899590669068899	0.155425736076984	-5.78791319748565	7.12662195645406e-09	4.35260892303875e-07	2L	CG4887
FBgn0039006	903.63090817402	1.15609243471135	0.199847701617756	5.78486730321565	7.25695923209786e-09	4.40141018514811e-07	3R	Cyp6d4
FBgn0004885	73.7719078061613	1.95085482352421	0.338985632483517	5.75497790048395	8.6653129952243e-09	5.22467401182642e-07	3R	tok
FBgn0029123	103.301088938065	1.67691188108787	0.292805934048232	5.72704199639494	1.02196876395287e-08	6.12583615819705e-07	2L	SoxN
FBgn0283510	386.244195809764	-0.715442564780607	0.124958717090036	-5.72543141800275	1.0317121897275e-08	6.14828485157378e-07	2R	Pal1
FBgn0025630	400.447613167985	-1.13580010669293	0.198784903388981	-5.71371410670157	1.1053664407013e-08	6.5114977110278e-07	X	Rtca
FBgn0010772	843.759383491329	-0.600671089260528	0.105122469281344	-5.71401236450148	1.1034297592719e-08	6.5114977110278e-07	3R	Xe7
FBgn0004872	306.644858292212	2.54456211257165	0.44568212698677	5.70936539406523	1.1339820115131e-08	6.64189463886244e-07	2L	piwi
FBgn0031384	67.6782523157822	1.3357967133244	0.234305516912461	5.70108946185618	1.19044136611483e-08	6.93296818333919e-07	2L	CG4238
FBgn0020407	182.650832248276	-1.0258581349893	0.18060560517528	-5.68010131243543	1.34614981742453e-08	7.79550035514207e-07	3R	asun
FBgn0038735	317.945951736108	-1.00393008561269	0.176794871963669	-5.67850229173501	1.35879213369369e-08	7.82450526424736e-07	3R	CG4662
FBgn0037135	4659.83277079781	-0.562300055101839	0.0991700274578459	-5.67006049626089	1.42747105814205e-08	8.17406611505922e-07	3L	CG7414
FBgn0002566	3296.25311316737	0.939944296567364	0.166450807882243	5.64697948016171	1.63291311807742e-08	9.29853303349643e-07	2L	lt
FBgn0040281	273.576837312479	3.35979876567555	0.596601007881896	5.63156736460066	1.78579196782714e-08	1.01129103150432e-06	3L	Aplip1
FBgn0036213	27033.162480624	-0.70998424367459	0.126236792730946	-5.62422593536428	1.86341634089701e-08	1.04945151067002e-06	3L	RpL10Ab
FBgn0035311	155.601427248177	1.60420578186463	0.285888563199151	5.61129750666919	2.00815177594137e-08	1.12478446466661e-06	3L	CR15821
FBgn0001565	3275.57314683498	-0.664955778668438	0.118552807526891	-5.60894163993211	2.03567649087804e-08	1.13400456692934e-06	X	Hlc
FBgn0037974	621.492362024227	2.0092728852378	0.360771337824266	5.56938058703692	2.55646525499632e-08	1.41641993857904e-06	3R	CG12224
FBgn0004507	1832.10318148646	-0.696705790069308	0.12511823983534	-5.56837908674385	2.57119956068899e-08	1.41692448908936e-06	2L	GlyP
FBgn0039674	370.081754013126	-0.731345951285738	0.131650212092278	-5.55522045625807	2.77261604851811e-08	1.51974943835885e-06	3R	CG1907
FBgn0035623	289.550367178582	4.54581543715647	0.819118097329575	5.54964595700715	2.86248686347436e-08	1.56066438035171e-06	3L	mthl2
FBgn0036691	416.377864520147	-0.717430708278337	0.129321791595023	-5.54763972436295	2.89551746190784e-08	1.57032031664314e-06	3L	beg
FBgn0035099	991.385209291954	-0.617630745955234	0.111707650792614	-5.52899234361191	3.22075399507226e-08	1.7375120236574e-06	3L	CG6845
FBgn0031816	188.418618558395	1.17018776057109	0.211836029117944	5.52402613211543	3.31318152218857e-08	1.77801626190748e-06	2L	Rchy1
FBgn0017482	140.37744125266	-1.23405569839218	0.223523663711995	-5.52091746304869	3.37234169583432e-08	1.80033866574488e-06	2R	T3dh
FBgn0000053	608.621228045923	-1.28381753703697	0.232605907598989	-5.51928173402313	3.40388090414768e-08	1.80262033014831e-06	2L	Gart
FBgn0261277	27.7113501820292	3.13665130744529	0.568349876570659	5.51887391332147	3.41178872242704e-08	1.80262033014831e-06	X	rtv
FBgn0000644	47.9767371389421	1.69693908648399	0.307542976639335	5.51772992843872	3.43406629884516e-08	1.80508613144425e-06	X	Fcp3C
FBgn0260794	12901.51378749	0.598661802615144	0.10863252385344	5.51088920131155	3.57025422915515e-08	1.863989598448e-06	3R	ctrip
FBgn0263772	28.1854060015833	2.22579215835498	0.403936869306364	5.5102475844235	3.58329321769836e-08	1.863989598448e-06	X	CG43689
